DSC00919.JPG,1.252836,103.6808,20.34,2.41,-0.06,147.62
DSC00920.JPG,1.252839,103.6808,19.48,1.53,0.05,147.67
DSC00921.JPG,1.25284,103.6808,18.64,1.79,0.49,147.11
DSC00922.JPG,1.252841,103.6808,17.11,0.34,-1.04,147.02
DSC00923.JPG,1.25284,103.6808,16.45,1.46,1.2,148.09
DSC00924.JPG,1.252841,103.6808,16.08,1.04,1.07,149.17
DSC00925.JPG,1.252842,103.6808,16.09,1.13,-0.35,148.4
DSC00926.JPG,1.252842,103.6808,15.89,1.11,-0.39,147.56
DSC00973.JPG,1.252837,103.6808,13.6,1.5,-0.07,144.8
DSC00974.JPG,1.252837,103.6808,13.61,1.46,-0.06,144.76
DSC00975.JPG,1.252836,103.6808,13.46,1.3,-0.14,144.6
DSC00976.JPG,1.252836,103.6808,13.41,1.34,-0.13,144.54
DSC00977.JPG,1.252836,103.6808,13.39,2.04,-0.16,144.5
DSC00978.JPG,1.252833,103.6808,15.15,1.45,0.88,146.34
DSC00979.JPG,1.252833,103.6808,17.34,2.99,0.98,146.29
DSC00980.JPG,1.252831,103.6808,19.41,1.41,0.76,145.13
DSC00981.JPG,1.252832,103.6808,21.71,4.01,1.69,145.37
DSC00982.JPG,1.252833,103.6808,25.99,2.79,0.89,145.05
DSC00983.JPG,1.252833,103.6808,27.88,2.98,1.09,145.07
DSC00984.JPG,1.252834,103.6808,30.44,2.77,0.79,144.98
DSC00985.JPG,1.252834,103.6808,32.66,2.46,1.76,144.92
DSC00986.JPG,1.252835,103.6808,37.19,3.35,1.08,145.03
DSC00987.JPG,1.252834,103.6808,39.65,2.31,1.57,144.84
DSC00988.JPG,1.252834,103.6808,42.08,1.68,1.78,145.16
DSC00989.JPG,1.252835,103.6808,44.51,3.48,-0.14,145.72
DSC00990.JPG,1.252834,103.6808,49.07,3.06,1.17,144.46
DSC00991.JPG,1.252833,103.6808,51.19,2.44,1.3,144.68
DSC00992.JPG,1.252834,103.6808,53.48,3.14,0.85,144.72
DSC00993.JPG,1.252834,103.6808,57.73,2.75,0.81,145.07
DSC00994.JPG,1.252835,103.6808,60.08,2.99,0.96,144.9
DSC00995.JPG,1.252835,103.6808,62.45,2.68,0.87,145.27
DSC00996.JPG,1.252834,103.6808,64.75,1.96,1.48,145
DSC00997.JPG,1.252834,103.6808,69.77,2.88,1.25,144.1
DSC00998.JPG,1.252835,103.6808,72.31,2.99,0.41,144.31
DSC00999.JPG,1.252834,103.6808,74.85,2.65,1.06,144.28
DSC01000.JPG,1.252834,103.6808,77.27,2.8,1.48,143.9
DSC01001.JPG,1.252832,103.6808,82.16,2.53,1.65,143.51
DSC01002.JPG,1.252831,103.6808,84.36,2.67,2.55,144.43
DSC01003.JPG,1.25283,103.6808,86.63,1.64,2.49,144.69
DSC01004.JPG,1.252832,103.6808,89.06,2.79,1.71,144.22
DSC01005.JPG,1.252833,103.6808,93.94,2.79,2.02,144.6
DSC01006.JPG,1.252833,103.6808,96.18,2.42,1.38,144.28
DSC01007.JPG,1.252834,103.6808,98.4,3.11,1.81,144.39
DSC01008.JPG,1.252835,103.6808,100.64,2.55,1.34,144.26
DSC01009.JPG,1.252835,103.6808,104.88,2.1,1.15,144.16
DSC01010.JPG,1.252834,103.6808,107.08,2.28,1.93,144.54
DSC01011.JPG,1.252835,103.6808,109.18,1.47,1.33,143.96
DSC01012.JPG,1.252836,103.6808,113.73,2.56,0.42,144.71
DSC01013.JPG,1.252836,103.6808,118.47,2.48,0.45,145.01
DSC01014.JPG,1.252836,103.6808,118.47,2.48,0.45,145.01
DSC01015.JPG,1.252836,103.6808,125.23,2.91,0.64,145.25
DSC01016.JPG,1.252836,103.6808,127.47,3.32,1.01,144.88
DSC01017.JPG,1.252836,103.6808,129.72,3.8,0.02,145.2
DSC01018.JPG,1.252837,103.6808,131.24,7.61,-3.06,170.97
DSC01019.JPG,1.252825,103.6808,131.87,-1.31,-11.4,212.02
DSC01020.JPG,1.252807,103.6808,131.52,2.31,-11.69,205.04
DSC01021.JPG,1.252779,103.6807,130.93,2.76,-7.89,204.19
DSC01022.JPG,1.252716,103.6807,129.82,1.67,-8.4,205.3
DSC01023.JPG,1.252681,103.6807,129.46,2.02,-7.81,205.19
DSC01024.JPG,1.252645,103.6807,129.2,1.78,-7.75,206.47
DSC01025.JPG,1.252609,103.6807,128.99,1.98,-8.22,207.37
DSC01026.JPG,1.252537,103.6806,128.76,2.1,-7.68,207.66
DSC01027.JPG,1.252499,103.6806,128.73,2.68,-7.16,206.57
DSC01028.JPG,1.252461,103.6806,128.84,3.44,-7.46,206.97
DSC01029.JPG,1.252424,103.6806,128.95,1.99,-7.64,208.69
DSC01030.JPG,1.252348,103.6805,129.18,2.34,-6.95,206.26
DSC01031.JPG,1.252309,103.6805,129.22,1.5,-6.79,206.9
DSC01032.JPG,1.252271,103.6805,129.34,1.74,-7.35,207.13
DSC01033.JPG,1.252232,103.6805,129.36,1.73,-7.43,207.8
DSC01034.JPG,1.252154,103.6804,129.35,2.1,-7.34,207.73
DSC01035.JPG,1.252115,103.6804,129.43,2.09,-7,207.26
DSC01036.JPG,1.252076,103.6804,129.53,1.58,-6.75,207.22
DSC01037.JPG,1.251998,103.6803,129.56,1.5,-7.03,208.12
DSC01038.JPG,1.25196,103.6803,129.44,1.08,-6.74,207.86
DSC01039.JPG,1.251921,103.6803,129.26,1.71,-7.55,206.4
DSC01040.JPG,1.251881,103.6803,129.19,1.29,-6.33,206.7
DSC01041.JPG,1.251801,103.6802,128.86,1.84,-5.47,205.71
DSC01042.JPG,1.251762,103.6802,128.73,1.36,-5.88,205.27
DSC01043.JPG,1.251722,103.6802,128.93,3.43,-5.04,206.7
DSC01044.JPG,1.251683,103.6802,129.27,2.05,-5.17,207.52
DSC01045.JPG,1.251606,103.6801,129.61,0.97,-5.5,206.25
DSC01046.JPG,1.251569,103.6801,129.64,0.82,-4.09,205.95
DSC01047.JPG,1.251531,103.6801,129.55,1.85,-5.72,206.21
DSC01048.JPG,1.251494,103.6801,129.48,2.2,-5.48,207.12
DSC01049.JPG,1.251421,103.68,129.3,1.5,-6.35,206.67
DSC01050.JPG,1.251384,103.68,129.16,1.32,-5.93,206.55
DSC01051.JPG,1.251347,103.68,129.03,2.19,-6.84,207.19
DSC01052.JPG,1.251271,103.68,128.54,2.06,-6.02,206.39
DSC01053.JPG,1.251233,103.6799,128.41,2.78,-6.56,206.72
DSC01054.JPG,1.251195,103.6799,128.43,1.95,-6.19,206.64
DSC01055.JPG,1.251156,103.6799,128.37,2.98,-6.13,206.48
DSC01056.JPG,1.25108,103.6799,128.6,1.76,-3.39,206.97
DSC01057.JPG,1.251044,103.6798,128.8,3.5,-7.82,206.49
DSC01058.JPG,1.251008,103.6798,128.9,2.01,-6.92,208.63
DSC01059.JPG,1.250971,103.6798,129.07,1.66,-6.85,207.68
DSC01060.JPG,1.250894,103.6798,129.44,2.75,-6.33,208.3
DSC01061.JPG,1.250856,103.6797,129.63,3.16,-6.92,208.81
DSC01062.JPG,1.250819,103.6797,129.67,2.82,-6.95,208.73
DSC01063.JPG,1.250781,103.6797,129.63,2.79,-6.79,208.43
DSC01064.JPG,1.250706,103.6797,129.55,2.89,-7.78,208.73
DSC01065.JPG,1.250668,103.6796,129.56,3.66,-7.22,208.66
DSC01066.JPG,1.25063,103.6796,129.52,4.02,-7.41,208.58
DSC01067.JPG,1.250593,103.6796,129.46,3.35,-7.44,208.17
DSC01068.JPG,1.250519,103.6796,129.22,2.67,-7.66,208.39
DSC01069.JPG,1.250482,103.6796,129.15,2.15,-8.35,208.41
DSC01070.JPG,1.250443,103.6795,128.99,2.19,-7.85,208.13
DSC01071.JPG,1.250404,103.6795,128.83,2.84,-8.33,208.53
DSC01072.JPG,1.250326,103.6795,128.63,3.17,-8.34,208.31
DSC01073.JPG,1.250288,103.6795,128.62,2.59,-7.89,208.07
DSC01074.JPG,1.250249,103.6794,128.69,2.61,-7.8,208.1
DSC01075.JPG,1.250172,103.6794,128.52,1.64,-8.07,207.52
DSC01076.JPG,1.250133,103.6794,128.46,1.31,-8.28,207.61
DSC01077.JPG,1.250095,103.6793,128.33,1.36,-8.41,207.38
DSC01078.JPG,1.250055,103.6793,128.14,1.28,-8.21,207.35
DSC01079.JPG,1.249975,103.6793,128.11,2.12,-7.63,207.42
DSC01080.JPG,1.249935,103.6793,128.19,1.8,-7.53,207.88
DSC01081.JPG,1.249896,103.6792,128.39,1.87,-7.75,207.91
DSC01082.JPG,1.249857,103.6792,128.44,1.5,-7.87,207.26
DSC01083.JPG,1.249779,103.6792,128.51,1.57,-7.55,207.04
DSC01084.JPG,1.249739,103.6792,128.46,1.23,-7.48,206.96
DSC01085.JPG,1.2497,103.6791,128.46,1.7,-7.3,206.85
DSC01086.JPG,1.24966,103.6791,128.56,1.48,-7.35,206.93
DSC01087.JPG,1.249581,103.6791,128.57,1.29,-7.29,206.98
DSC01088.JPG,1.249542,103.6791,128.57,1.97,-6.94,206.66
DSC01089.JPG,1.249503,103.679,128.53,1.73,-6.76,205.98
DSC01090.JPG,1.249425,103.679,128.35,2.03,-6.28,205.91
DSC01091.JPG,1.249386,103.679,128.31,2.37,-6.92,206.37
DSC01092.JPG,1.249346,103.679,128.49,1.9,-7.27,206.92
DSC01093.JPG,1.249307,103.6789,128.58,1.86,-6.49,207.36
DSC01094.JPG,1.249228,103.6789,128.79,2.42,-6.53,207.58
DSC01095.JPG,1.249189,103.6789,129.02,3.67,-6.53,206.88
DSC01096.JPG,1.249151,103.6789,129.02,1.37,-4.19,206.51
DSC01097.JPG,1.249078,103.6788,128.74,2.59,-7.89,206.53
DSC01098.JPG,1.249039,103.6788,128.76,1.88,-6.27,208.15
DSC01099.JPG,1.248999,103.6788,128.89,2.09,-7.05,208.15
DSC01100.JPG,1.24896,103.6788,129,2.79,-7.35,208.26
DSC01101.JPG,1.24888,103.6787,129.02,3.1,-7.07,208.28
DSC01102.JPG,1.248841,103.6787,129.03,3.41,-7.9,208.01
DSC01103.JPG,1.248803,103.6787,128.97,1.71,-6.3,207.03
DSC01104.JPG,1.248766,103.6787,128.85,2.44,-5.59,206.52
DSC01105.JPG,1.248693,103.6786,128.57,4.82,-8.72,205.54
DSC01106.JPG,1.248655,103.6786,128.45,0.5,-6.63,208.17
DSC01107.JPG,1.248616,103.6786,128.39,1.94,-8.41,206.48
DSC01108.JPG,1.248576,103.6786,128.26,1.79,-6.39,207.43
DSC01109.JPG,1.248499,103.6785,128.39,2.99,-9.12,209.27
DSC01110.JPG,1.248461,103.6785,128.42,3.36,-8.46,209.02
DSC01111.JPG,1.248422,103.6785,128.51,3.15,-8.79,208.73
DSC01112.JPG,1.248384,103.6785,128.47,2.36,-7.45,208.41
DSC01113.JPG,1.248307,103.6784,128.51,2.95,-8.93,209.62
DSC01114.JPG,1.248269,103.6784,128.57,3.12,-8.32,208.77
DSC01115.JPG,1.24823,103.6784,128.62,2.12,-8.4,208.37
DSC01116.JPG,1.24819,103.6784,128.63,2.76,-8,208.06
DSC01117.JPG,1.248111,103.6783,128.61,2.42,-7.77,208.48
DSC01118.JPG,1.248071,103.6783,128.46,2.8,-8.77,208.26
DSC01119.JPG,1.248032,103.6783,128.36,2.68,-8.58,208.91
DSC01120.JPG,1.247953,103.6782,128.22,2.79,-8.49,209.08
DSC01121.JPG,1.247914,103.6782,128.08,3.09,-8.83,208.51
DSC01122.JPG,1.247875,103.6782,127.92,2.73,-8.83,208.4
DSC01123.JPG,1.247836,103.6782,127.9,2.3,-8.61,208.43
DSC01124.JPG,1.247757,103.6781,127.78,2.26,-8.77,207.99
DSC01125.JPG,1.247718,103.6781,127.76,2.66,-7.62,207.52
DSC01126.JPG,1.24768,103.6781,127.93,2.93,-8.88,207.71
DSC01127.JPG,1.247641,103.6781,127.97,2.14,-8.82,208.51
DSC01128.JPG,1.247562,103.678,128.13,3.11,-8.03,207.09
DSC01129.JPG,1.247522,103.678,128.13,3.33,-8.43,207.79
DSC01130.JPG,1.247483,103.678,128.15,3.18,-8.21,208.08
DSC01131.JPG,1.247444,103.678,128.09,2.89,-8.77,208.05
DSC01132.JPG,1.247367,103.6779,127.73,2.22,-7.96,206.91
DSC01133.JPG,1.247327,103.6779,127.62,2.39,-7.86,206.84
DSC01134.JPG,1.247287,103.6779,127.53,2.2,-8.14,207.12
DSC01135.JPG,1.247247,103.6779,127.52,2.12,-7.87,207.54
DSC01136.JPG,1.247169,103.6778,127.63,3.09,-8.02,206.38
DSC01137.JPG,1.24713,103.6778,127.87,3.28,-8.8,207.28
DSC01138.JPG,1.247091,103.6778,128.13,2.87,-8.33,207.43
DSC01139.JPG,1.247012,103.6777,128.29,2.15,-0.43,215.21
DSC01140.JPG,1.246976,103.6777,128.08,4.87,-0.09,252.09
DSC01141.JPG,1.246954,103.6777,127.82,0.13,-4.13,307.42
DSC01142.JPG,1.246943,103.6777,128.09,2.75,-2.45,335.92
DSC01143.JPG,1.246942,103.6777,129.19,-3.65,-5.25,326.68
DSC01144.JPG,1.246948,103.6777,129.53,-3.75,-5.1,327.43
DSC01145.JPG,1.246959,103.6777,129.78,-4.04,-8.11,327.22
DSC01146.JPG,1.246977,103.6777,129.91,-4.7,-6.09,327.11
DSC01147.JPG,1.247026,103.6776,129.28,-3.7,-7.57,327.71
DSC01148.JPG,1.247054,103.6776,128.45,-2.97,-5.44,326.22
DSC01149.JPG,1.247085,103.6776,127.84,-1.31,-4.57,324.68
DSC01150.JPG,1.247117,103.6776,127.82,-2.49,-5.5,325.69
DSC01151.JPG,1.247182,103.6775,127.98,-3.32,-5.36,326.09
DSC01152.JPG,1.247215,103.6775,128,-2.51,-6.15,326.31
DSC01153.JPG,1.247247,103.6775,127.91,-1.38,-6.49,325.47
DSC01154.JPG,1.247314,103.6774,127.76,-2.56,-7.39,325.41
DSC01155.JPG,1.247349,103.6774,127.73,-1.7,-6.52,325.57
DSC01156.JPG,1.247385,103.6774,127.7,-1.37,-6.05,326.43
DSC01157.JPG,1.247421,103.6773,127.75,-2.2,-6.48,325.69
DSC01158.JPG,1.247494,103.6773,127.86,-2.63,-6.49,324.96
DSC01159.JPG,1.247531,103.6773,127.93,-2.21,-5.54,324.41
DSC01160.JPG,1.247568,103.6772,127.85,-2.63,-5.54,324.46
DSC01161.JPG,1.247605,103.6772,127.77,-3.66,-6.28,324.23
DSC01162.JPG,1.247679,103.6772,127.44,-4.09,-5.88,324.24
DSC01163.JPG,1.247717,103.6772,127.34,-4.18,-5.24,324.58
DSC01164.JPG,1.247753,103.6771,127.22,-3.95,-5.88,324.7
DSC01165.JPG,1.247789,103.6771,127.13,-3.58,-5.22,324.38
DSC01166.JPG,1.24786,103.6771,127.07,-3.21,-5.97,324.92
DSC01167.JPG,1.247896,103.677,126.96,-3.04,-4.37,323.86
DSC01168.JPG,1.24793,103.677,127.15,-2.48,-3.8,325.24
DSC01169.JPG,1.248,103.677,127.63,-2.54,-5.78,326.14
DSC01170.JPG,1.248036,103.6769,127.83,-1.45,-5.27,325.52
DSC01171.JPG,1.248073,103.6769,127.85,-4.16,-6.32,325.77
DSC01172.JPG,1.248111,103.6769,127.91,-3.79,-6.61,324.73
DSC01173.JPG,1.248185,103.6768,127.96,-3.36,-5.81,324.62
DSC01174.JPG,1.248222,103.6768,127.94,-3.19,-5.16,324.22
DSC01175.JPG,1.248258,103.6768,127.76,-3.82,-6.26,324.6
DSC01176.JPG,1.248295,103.6768,127.72,-4.02,-6.89,324.16
DSC01177.JPG,1.248368,103.6767,127.6,-3.2,-5.3,324.7
DSC01178.JPG,1.248405,103.6767,127.6,-3.57,-4.81,324.59
DSC01179.JPG,1.248442,103.6767,127.57,-4.16,-6.35,325.47
DSC01180.JPG,1.248478,103.6766,127.38,-3.93,-4.77,326.88
DSC01181.JPG,1.248554,103.6766,126.96,-3.98,-4.91,325.82
DSC01182.JPG,1.248589,103.6766,127.01,-4.02,-4.96,324.72
DSC01183.JPG,1.248623,103.6765,127.03,-2.7,-3.28,324.27
DSC01184.JPG,1.248693,103.6765,127.19,-3.67,-5.31,324.46
DSC01185.JPG,1.248728,103.6765,127.28,-3.38,-6.57,324.23
DSC01186.JPG,1.248764,103.6764,127.28,-4.38,-6.2,324.11
DSC01187.JPG,1.248801,103.6764,127.34,-3.92,-5.71,324.93
DSC01188.JPG,1.248873,103.6764,127.36,-4.4,-6.19,324.2
DSC01189.JPG,1.248908,103.6763,127.21,-4.21,-7.07,324.09
DSC01190.JPG,1.248945,103.6763,127.08,-5.4,-6.23,323.98
DSC01191.JPG,1.248982,103.6763,127,-5.15,-6.47,323.78
DSC01192.JPG,1.249055,103.6762,127.15,-4.32,-5.07,325.09
DSC01193.JPG,1.249091,103.6762,127.28,-4.49,-5.04,325.21
DSC01194.JPG,1.249126,103.6762,127.27,-4.59,-6.1,324.62
DSC01195.JPG,1.24916,103.6762,127.27,-4.01,-6.94,324.02
DSC01196.JPG,1.249231,103.6761,127.17,-3.76,-5.24,324.86
DSC01197.JPG,1.249268,103.6761,127.05,-4.37,-5.84,324.99
DSC01198.JPG,1.249305,103.6761,126.83,-4.43,-6.08,324.94
DSC01199.JPG,1.249342,103.676,126.67,-4.53,-4.8,324.92
DSC01200.JPG,1.249414,103.676,126.58,-3.84,-5.01,325.26
DSC01201.JPG,1.249449,103.676,126.72,-4.3,-5.97,325.58
DSC01202.JPG,1.249483,103.6759,126.86,0.09,0.93,341.86
DSC01203.JPG,1.249537,103.6759,127.22,4.06,-1.52,53.93
DSC01204.JPG,1.249555,103.6759,127.61,-2.16,-0.85,55.12
DSC01205.JPG,1.249572,103.6759,128.12,-2.55,-3.53,51.96
DSC01206.JPG,1.249594,103.676,128.46,-2.64,-3.26,52.97
DSC01207.JPG,1.249646,103.676,128.94,-2.59,-1.54,53.17
DSC01208.JPG,1.249675,103.6761,129.09,-2.58,1.28,54.97
DSC01209.JPG,1.249704,103.6761,129.14,3.42,6.65,81.77
DSC01210.JPG,1.249726,103.6761,129.24,10.58,1,117.44
DSC01211.JPG,1.249729,103.6761,129.19,3.63,-8.72,148.16
DSC01212.JPG,1.24971,103.6762,129.08,3.9,-5.76,144.25
DSC01213.JPG,1.249683,103.6762,128.91,2.12,-4.43,146.63
DSC01214.JPG,1.24962,103.6762,128.73,2.51,-3.5,146.09
DSC01215.JPG,1.249588,103.6762,128.7,1.45,-3.55,146.23
DSC01216.JPG,1.249556,103.6763,128.74,2.69,-3.17,145.87
DSC01217.JPG,1.249525,103.6763,128.74,3.12,-4.91,145.01
DSC01218.JPG,1.249461,103.6763,128.51,3.29,-4.33,145.34
DSC01219.JPG,1.249427,103.6764,128.39,3.18,-4.74,144.54
DSC01220.JPG,1.249393,103.6764,128.27,3.4,-3.97,144.55
DSC01221.JPG,1.249359,103.6764,128.21,3.64,-2.99,144.38
DSC01222.JPG,1.249293,103.6765,128.53,4.22,-4.72,145.34
DSC01223.JPG,1.249258,103.6765,128.62,4.06,-3.38,145.28
DSC01224.JPG,1.249223,103.6765,128.76,4.25,-3.47,145.85
DSC01225.JPG,1.249189,103.6765,128.83,4.33,-3.8,145.56
DSC01226.JPG,1.249117,103.6766,128.83,2.94,-5.32,145.56
DSC01227.JPG,1.249081,103.6766,128.85,2.8,-4.63,145.3
DSC01228.JPG,1.249044,103.6766,128.91,4.35,-4.09,145.19
DSC01229.JPG,1.249008,103.6767,128.8,4.19,-3.1,145.11
DSC01230.JPG,1.248935,103.6767,128.64,4.18,-4.37,145.09
DSC01231.JPG,1.248898,103.6767,128.57,3.57,-3.33,145.55
DSC01232.JPG,1.24886,103.6768,128.6,4.43,-2.84,146.23
DSC01233.JPG,1.248787,103.6768,128.55,4.07,-4.15,145.1
DSC01234.JPG,1.24875,103.6768,128.53,4.17,-3.62,144.7
DSC01235.JPG,1.248713,103.6768,128.6,4.27,-3.24,145.12
DSC01236.JPG,1.248676,103.6769,128.63,4.17,-3.13,145.32
DSC01237.JPG,1.248602,103.6769,128.72,4.91,-2.99,145.16
DSC01238.JPG,1.248565,103.6769,128.83,3.67,-3.11,144.91
DSC01239.JPG,1.248528,103.677,128.94,4.15,-3.46,145.13
DSC01240.JPG,1.248491,103.677,129.07,4.09,-3.09,145.55
DSC01241.JPG,1.248418,103.677,129.02,3.59,-4.4,145.35
DSC01242.JPG,1.248381,103.6771,128.93,2.58,-3.89,144.7
DSC01243.JPG,1.248344,103.6771,128.8,2.1,-3.25,144.76
DSC01244.JPG,1.248307,103.6771,128.89,3.25,-2.89,145.51
DSC01245.JPG,1.248234,103.6772,128.79,2.99,-3.21,145.28
DSC01246.JPG,1.248197,103.6772,128.56,4.41,-2.73,146.9
DSC01247.JPG,1.248159,103.6772,128.58,3.69,-2.25,145.48
DSC01248.JPG,1.248122,103.6773,128.62,2.67,-2.53,144.79
DSC01249.JPG,1.248049,103.6773,128.94,4.28,-3.16,144.17
DSC01250.JPG,1.248013,103.6773,129.09,2.72,-3.25,145.32
DSC01251.JPG,1.247976,103.6774,129.29,0.97,-2.21,145.64
DSC01252.JPG,1.247904,103.6774,129.52,4.04,-1.71,145.82
DSC01253.JPG,1.247868,103.6774,129.53,4.57,-2.65,146.55
DSC01254.JPG,1.247833,103.6775,129.5,2.9,-3.3,145.59
DSC01255.JPG,1.247797,103.6775,129.27,2.52,-2.98,144.94
DSC01256.JPG,1.247725,103.6775,129.11,3.28,-3.29,145.15
DSC01257.JPG,1.247689,103.6776,129.03,2.74,-3.79,144.45
DSC01258.JPG,1.247653,103.6776,129.04,3.09,-2.36,144.54
DSC01259.JPG,1.247617,103.6776,129.07,2.76,-2.6,144.86
DSC01260.JPG,1.247547,103.6777,129.24,3.03,-3.77,145.16
DSC01261.JPG,1.247511,103.6777,129.33,3.11,-3.43,145.03
DSC01262.JPG,1.247475,103.6777,129.36,3.37,-3.16,145.3
DSC01263.JPG,1.247402,103.6777,129.31,2.22,-2.97,145.03
DSC01264.JPG,1.247367,103.6778,129.19,3.03,-3.56,144.65
DSC01265.JPG,1.247332,103.6778,129.08,3.59,-3.66,144.54
DSC01266.JPG,1.247296,103.6778,128.97,3.72,-3.6,145.04
DSC01267.JPG,1.247222,103.6779,128.9,3.2,-2.59,144.61
DSC01268.JPG,1.247187,103.6779,128.88,-1.63,2.04,122.27
DSC01269.JPG,1.247162,103.6779,129.06,-6.09,2.14,89.28
DSC01270.JPG,1.247148,103.6779,129.3,-9.04,-3.39,53.35
DSC01271.JPG,1.247166,103.678,129.7,-2.81,-1.47,51.95
DSC01272.JPG,1.247187,103.678,129.91,-1.27,-1.35,51.15
DSC01273.JPG,1.24721,103.678,130.12,-0.61,-0.86,50.7
DSC01274.JPG,1.247256,103.6781,130.25,-1.19,-1.68,51.13
DSC01275.JPG,1.247279,103.6781,130.3,-1.11,0.32,49.79
DSC01276.JPG,1.247301,103.6782,130.31,-7.71,3.04,21.42
DSC01277.JPG,1.247322,103.6782,130.37,-8.71,-2.48,349.25
DSC01278.JPG,1.247367,103.6782,130.1,-3.52,-9.42,321.05
DSC01279.JPG,1.247395,103.6782,129.76,-3.77,-6.32,325.98
DSC01280.JPG,1.247425,103.6781,129.34,-3.52,-6.68,325.29
DSC01281.JPG,1.247456,103.6781,129.03,-3.11,-6.53,324.47
DSC01282.JPG,1.247517,103.6781,128.5,-2.19,-6.35,325.07
DSC01283.JPG,1.247548,103.678,128.4,-2.31,-6.34,324.44
DSC01284.JPG,1.24758,103.678,128.36,-2.17,-6.56,324.65
DSC01285.JPG,1.247613,103.678,128.3,-2.29,-6.8,324.45
DSC01286.JPG,1.247681,103.678,128.02,-2.86,-6.78,324.8
DSC01287.JPG,1.247715,103.6779,127.94,-2.3,-7.15,324.68
DSC01288.JPG,1.24775,103.6779,127.9,-3.04,-6.65,324.69
DSC01289.JPG,1.247787,103.6779,127.86,-3.25,-7.21,324.64
DSC01290.JPG,1.247858,103.6778,127.72,-3.13,-6.7,324.83
DSC01291.JPG,1.247895,103.6778,127.63,-2.98,-6.48,324.37
DSC01292.JPG,1.247932,103.6778,127.65,-3.27,-6.03,324.25
DSC01293.JPG,1.247969,103.6778,127.59,-2.91,-5.95,324.21
DSC01294.JPG,1.248044,103.6777,127.63,-3.98,-5.33,324.21
DSC01295.JPG,1.24808,103.6777,127.72,-3.46,-5.81,324.39
DSC01296.JPG,1.248116,103.6777,127.75,-3.67,-5.96,324.56
DSC01297.JPG,1.248188,103.6776,127.71,-3.84,-5.69,323.65
DSC01298.JPG,1.248224,103.6776,127.68,-3.65,-6,323.86
DSC01299.JPG,1.248261,103.6776,127.58,-3.98,-5.53,324.3
